,Unnamed: 0.1,subject,object,new_relation
92724,570,infection,cell,disease_gene
92758,604,critical,respiratory disease,disease_disease
92776,622,critical,viral disease,disease_disease
92786,632,critical,disease,disease_disease
92798,644,critical,viral disease,disease_disease
92811,657,critical,respiratory disease,disease_disease
92814,660,critical,viral respiratory disease,disease_disease
92815,661,critical,viral respiratory disease,disease_disease
92816,662,critical,disease,disease_disease
93639,1485,virus,cell,disease_gene
93643,1489,monolayers,red,drug_gene
93659,1505,monolayers,neutral red,drug_drug
93670,1516,monolayers,infection,drug_disease
94031,1877,virion,cell,gene_gene
94293,2139,sg protein,cleaved,gene_gene
95034,713,cdna,cloned,gene_gene
95082,761,expression,expression,treat_procedure_treat_procedure
95520,1199,mab,detected,gene_treat_procedure
95600,1279,cdna,cloned,gene_gene
95647,1326,t47d,expression,disease_treat_procedure
95786,1465,t47d,lectin,disease_gene
95941,1620,tumor,expression,disease_treat_procedure
96241,1920,α2,tgn,gene_gene
96281,1960,macrophage,tumor,gene_disease
96690,2369,ha2 80,coil,gene_gene
96692,2371,ha2,coil,gene_gene
96842,131,virus,infection,disease_disease
96930,219,xrn1,pb,gene_gene
97035,324,3,virus,drug_disease
97036,325,3,virus,drug_disease
97730,1019,rsv,detected,disease_treat_procedure
97768,1057,respiratory tract infection,child,disease_species
97771,1060,rsv a,rsv b,disease_drug
97773,1062,rsv a,rsv b,disease_drug
97776,1065,rsv a,rsv b,disease_drug
97807,1096,lower respiratory infection,child,disease_species
97816,1105,co-infections,piv,disease_disease
97820,1109,rest,co-infections,gene_disease
97915,1204,rsv,detected,disease_treat_procedure
97935,1224,acid,extracted,drug_treat_procedure
97939,1228,nucleic acid,extracted,gene_treat_procedure
98741,595,influenza,virus,disease_disease
98783,637,fatigue,throat,disease_disease
98791,645,fatigue,sore throat,disease_disease
98792,646,fatigue,headache,disease_disease
98923,777,creatinine,c reactive protein,drug_gene
98925,779,creatinine,protein,drug_gene
98929,783,creatinine,lactate dehydrogenase,drug_gene
98984,838,influenza,rsv,disease_disease
99399,1253,stabilization,peptide,treat_procedure_drug
100012,467,epidemic,community,disease_disease
100620,1075,h5n1,virus,disease_disease
100648,1103,h5n1,human virus,disease_disease
100650,1105,h5n1,human,disease_gene
100902,1357,h5n1,human,disease_species
100903,1358,h5n1,human,disease_species
101553,475,serum,extracted,gene_treat_procedure
101606,528,rna,extracted,disease_treat_procedure
101643,565,rna,extracted,disease_treat_procedure
102313,1235,n,polysomes,disease_gene
102332,1254,m membrane glycoprotein,er,gene_disease
102334,1256,m membrane glycoprotein,er,gene_disease
102339,1261,m,virion,disease_gene
102340,1262,s protein,polysomes,gene_gene
102347,1269,s protein,er,gene_disease
103433,476,replacement,alanine,treat_procedure_drug
103541,584,antibody,sheep,gene_species
103761,804,map,patient,gene_species
103766,809,ed,ili,disease_disease
103846,889,respiratory virus,detected,disease_treat_procedure
103864,907,influenza virus,respiratory virus,disease_disease
103865,908,influenza virus,detected,disease_treat_procedure
103870,913,influenza virus,virus,disease_disease
103874,917,influenza virus,respiratory virus,disease_disease
103875,918,influenza virus,virus,disease_disease
103909,952,respiratory virus,detected,disease_treat_procedure
103910,953,respiratory virus,detected,disease_treat_procedure
103931,974,influenza virus,virus,disease_disease
104055,1098,virus,h3n2,disease_disease
104097,1140,virus,detected,disease_treat_procedure
105838,1086,atg9,transmembrane protein,gene_gene
105843,1091,atg9,isolation membrane,gene_gene
106062,1310,dsrna,rig,gene_gene
106146,1394,atp,release,drug_treat_procedure
106147,1395,atp,rna,drug_disease
106150,1398,receptor,mapks,gene_gene
106629,440,hmgb1,beclin 1,gene_gene
106676,487,hmgb1,rage,gene_gene
106939,750,autophagy,inflammation,gene_disease
107001,812,autophagy,bacterial infection,gene_disease
107004,815,autophagy,infection,gene_disease
107100,911,autophagy,clearance,gene_treat_procedure
107136,947,rage,infectious disease,gene_disease
107149,960,rage,disease,gene_disease
107152,963,rage,disease,gene_disease
107157,968,rage,infectious disease,gene_disease
107168,979,inflammation,rage,disease_gene
107189,1000,rage,phosphatidylserine receptor,gene_gene
107192,1003,rage,phosphatidylserine receptor,gene_gene
107193,1004,rage,clearance,gene_treat_procedure
107296,1107,hspb1,critical,gene_disease
107301,1112,hmgb1,expression,gene_treat_procedure
107384,1195,hmgb1,protein,gene_gene
107394,1205,hmgb1,protein,gene_gene
107447,1258,coronaviruses,sg mrna,disease_gene
108059,1870,genome,base,gene_gene
109441,1269,respiratory syndrome coronavirus,phosphoprotein,disease_gene
109442,1270,syndrome coronavirus,phosphoprotein,disease_gene
109444,1272,acute respiratory syndrome coronavirus,phosphoprotein,disease_gene
109446,1274,severe acute respiratory syndrome coronavirus,phosphoprotein,disease_gene
109465,1293,nucleocapsid,coronaviruses,gene_disease
109659,1487,dd,ctd,disease_disease
110358,384,protein,virion,gene_gene
110402,428,n protein,rna,gene_disease
110444,470,n protein,acid,gene_drug
110456,482,n protein,nucleic acid,gene_gene
110706,732,virus,severe acute respiratory syndrome related coronavirus,disease_disease
110742,768,receptor,specie,gene_species
111122,1148,overlap,high,treat_procedure_disease
111139,1165,hpi,12,disease_gene
111152,1178,hpi,sars cov,disease_disease
111175,1201,infection,sars cov,disease_disease
111364,1390,gene,de,gene_disease
111502,1528,kinase inhibitor,gene,gene_gene
112062,2088,sb203580,encephalomyocarditis virus,drug_disease
112063,2089,sb203580,encephalomyocarditis virus,drug_disease
112065,2091,sb203580,antiviral,drug_gene
112066,2092,sb203580,encephalomyocarditis virus,drug_disease
112068,2094,sb203580,encephalomyocarditis virus,drug_disease
112069,2095,sb203580,p38 mapk,drug_gene
112276,2302,de,gene,disease_gene
112473,151,pattern,mirna,gene_gene
112559,237,pattern,mirna,gene_gene
113021,699,virus infection,kit,disease_gene
113063,741,expression,kit,treat_procedure_gene
113072,750,influenza,expression,disease_treat_procedure
113076,754,expression,kit,treat_procedure_gene
113090,768,virus infection,kit,disease_gene
113102,780,virus infection,expression,disease_treat_procedure
113420,1098,exosomes,antigen,gene_gene
113560,1238,exosomes,macrophage activation,gene_treat_procedure
113723,1401,uranyl acetate,membrane,drug_gene
113927,132,ha mutant,carbohydrate,gene_drug
113928,133,ha mutant,ha1,gene_gene
113972,177,single point mutant ha0s,cell surface,gene_gene
114128,333,ha,antibody,disease_gene
114167,372,single point mutant ha0s,cell surface,gene_gene
114285,490,mutant,proline,gene_drug
114399,604,v55p,loop,gene_gene
114463,668,loop,end,gene_gene
114522,727,diiodofluorescein,change,drug_treat_procedure
114726,931,change,change,treat_procedure_treat_procedure
114753,958,hemagglutinin,ice,gene_gene
114863,1068,change,fusion,treat_procedure_gene
114906,1111,change,step,treat_procedure_gene
115066,1271,vpr,induction,gene_treat_procedure
115087,1292,rev protein,cytoplasm,gene_gene
115171,1376,hcv,cirrhosis,disease_disease
115174,1379,hcv,liver cirrhosis,disease_disease
115175,1380,hcv,liver cirrhosis,disease_disease
115224,1429,hcv core protein,ns5a,gene_gene
115357,1562,hcv ire,yeast,gene_species
115372,1577,hcv ire,functional,gene_gene
116008,147,exosomes,presence,gene_treat_procedure
116042,181,cd81,integrins,gene_gene
116277,416,exosomes,bcg,gene_disease
116404,543,hiv,exosomes,disease_gene
116492,631,exosomes,prion protein,gene_gene
118081,676,keratinocytes,release,gene_treat_procedure
118216,811,intradermal injection,drainage,treat_procedure_symptom
118233,828,injection,drainage,treat_procedure_symptom
118618,1213,ablation,injury,treat_procedure_disease
118750,1345,antigen,tissue,gene_disease
119184,298,expression,intradermal injection,treat_procedure_treat_procedure
119200,314,expression,injection,treat_procedure_treat_procedure
120947,2061,a2,e7,gene_gene
120966,2080,expression,induction,treat_procedure_treat_procedure
121357,2471,influenza,public health,disease_disease
121401,2515,influenza,public health,disease_disease
121425,2539,influenza,damage,disease_gene
122104,564,vaccination,gps,treat_procedure_gene
122550,1010,expression,adipocytes,treat_procedure_gene
122628,1088,lipoprotein,expression,gene_treat_procedure
122630,1090,lipoprotein,atherosclerosis,gene_disease
122711,1171,expression,fluid,treat_procedure_disease
122739,1199,expression,synoviocytes,treat_procedure_gene
122924,1384,stimulation,fibroblast growth factor 2,treat_procedure_gene
123656,2116,cytomegalovirus,herpes virus,disease_disease
123721,2181,severe acute respiratory syndrome,sars coronaviruses,disease_disease
123722,2182,acute respiratory syndrome,sars coronaviruses,disease_disease
124039,134,inflammation,2009,disease_disease
125399,1494,damage,detection,gene_treat_procedure
125624,118,virus,virus,disease_disease
126001,495,fever,infection,disease_disease
126931,1425,gingivitis,periodontal disease,disease_disease
126942,1436,gingivitis,inflammation,disease_disease
126944,1438,gingivitis,disease,disease_disease
127432,1926,noroviruses,hepatitis e virus,disease_disease
127437,1931,noroviruses,adenovirus,disease_species
127439,1933,noroviruses,astroviruses,disease_disease
127443,1937,noroviruses,hepatitis e virus,disease_disease
127668,2162,polyphenols,virus,drug_disease
127674,2168,polyphenols,damage,drug_gene
127693,2187,polyphenols,virus,drug_disease
127726,2220,hbgas,carbohydrate,gene_drug
128056,2550,asbestos,lung cancer,disease_disease
129212,609,influenza virus,cell,disease_gene
129329,726,virus,change,disease_treat_procedure
129379,776,virus,change,disease_treat_procedure
130855,2252,virus,body,disease_gene
130879,2276,detection,infection,treat_procedure_disease
131316,39,influenza virus,human,disease_gene
131318,41,influenza virus,human,disease_gene
131407,130,immune deficiency disease,human,disease_gene
131426,149,deficiency disease,human,disease_gene
131464,187,aid,patient,disease_species
131471,194,human,disease,gene_disease
131480,203,human,u,gene_disease
131494,217,human,blame,gene_gene
131678,401,hcv,rna virus,disease_disease
132080,803,infection,rare,disease_gene
133179,1902,virus,h1n1,disease_disease
133180,1903,infection,h1n1,disease_disease
133339,2062,influenza virus,dc,disease_gene
133468,128,septic shock,infection,disease_disease
133562,222,septic shock,severe infection,disease_disease
134235,895,p38 mapk,class,gene_gene
134593,1253,kt,gap,disease_gene
136327,163,infection,hiv,disease_disease
136520,356,i,patient,drug_species
136522,358,i,patient,drug_species
136541,377,actinobacillus pleuropneumoniae antigen,induction,gene_treat_procedure
136639,475,vaccination,candidiasis,treat_procedure_disease
136837,673,cysteine thiolate,su,drug_disease
136852,688,pmb,membrane,drug_gene
136924,760,expression,virus,treat_procedure_disease
137331,1167,disulfide,stva,drug_gene
137536,1372,su,tm,disease_disease
137537,1373,tva,alv su,drug_disease
137564,1400,replacement,serine,treat_procedure_drug
137579,1415,cys thiols,alv env,drug_gene
137762,1598,change,capsid,treat_procedure_gene
137843,1679,tm,mutant env,disease_gene
137931,8,application,impact,treat_procedure_gene
138316,393,antibody,antibody,gene_gene
138885,962,acute,encephalomyelitis,disease_disease
139466,1543,pdc,stimulation,disease_treat_procedure
139477,1554,pdc,stimulation,disease_treat_procedure
139532,1609,vrp,rna,gene_disease
140040,410,ns3,csfv,gene_disease
140158,528,rna,tlr7,disease_gene
140160,530,rna,tlr7,disease_gene
140235,605,virus,infection,disease_disease
140304,674,pdc,dmem,disease_drug
140307,677,pdc,glutamax,disease_drug
140386,756,rna,extracted,disease_treat_procedure
140435,805,cd172a,mab,gene_gene
140521,891,pandemic,2009,disease_disease
141503,1873,ards,weakness,disease_disease
141872,2242,h1n1,ecmo,disease_disease
141892,13,pneumothorax,hemorrhage,disease_disease
141916,37,pneumothorax,insertion,disease_treat_procedure
141927,48,anticoagulation therapy,weakness,treat_procedure_disease
141937,58,change,icu,treat_procedure_disease
142016,137,depression,patient,disease_species
142136,257,ha,ha,disease_disease
142137,258,cell,ha,gene_disease
142138,259,mammalian cell,ha,gene_disease
142185,306,baculoviruses,expression,disease_treat_procedure
142235,356,ha protein,ha protein,gene_gene
142236,357,recombinant ha protein,ha protein,gene_gene
142248,369,ha protein,ha protein,gene_gene
142251,372,recombinant ha protein,ha protein,gene_gene
142257,378,recombinant ha protein,ha protein,gene_gene
142259,380,ha protein,ha protein,gene_gene
142267,388,ha protein,ha protein,gene_gene
142268,389,recombinant ha protein,ha protein,gene_gene
142477,598,treatment,endo h,treat_procedure_gene
142501,622,treatment,pngase f,treat_procedure_gene
143585,1706,infection,disease,disease_disease
143602,1723,disease,infection,disease_disease
143753,1874,viral infection,damage,disease_gene
143765,1886,infection,damage,disease_gene
144176,157,v2163,sars cov,drug_disease
144178,159,infection,2009,disease_disease
144181,162,pulmonary infection,2009,disease_disease
144186,167,viral antigen,detected,gene_treat_procedure
144189,170,antigen,detected,gene_treat_procedure
144238,219,expression,expression,treat_procedure_treat_procedure
144264,245,expression,cell surface,treat_procedure_gene
144325,306,presence,release,treat_procedure_treat_procedure
144353,334,viral antigen,detected,gene_treat_procedure
144359,340,antigen,detected,gene_treat_procedure
144413,394,inoculation,pr8,treat_procedure_disease
145628,1609,influenza virus infection,mouse,disease_species
145881,1862,mhv,expression,disease_treat_procedure
145886,1867,mhv,expression,disease_treat_procedure
145888,1869,mhv,expression,disease_treat_procedure
145891,1872,mhv,expression,disease_treat_procedure
145931,1912,expression,lp,treat_procedure_gene
146771,2752,expression,ha protein,treat_procedure_gene
146785,2766,expression,antibody,treat_procedure_gene
146962,2943,virus,cell,disease_gene
146974,2955,acidification,change,treat_procedure_treat_procedure
146978,2959,acidification,step,treat_procedure_gene
146990,2971,change,endosome,treat_procedure_gene
147445,9,gene,rhesus,gene_species
147512,76,vl,macaque,disease_species
147532,96,application,human,treat_procedure_species
147639,203,infection,mouse,disease_species
148078,642,igg antibody,igg antibody,gene_gene
148092,656,igg antibody,anti-human igg antibody,gene_gene
148107,671,igg antibody,igg antibody,gene_gene
148165,729,igg antibody,anti-human igg antibody,gene_gene
