,Unnamed: 0.1,subject,object,new_relation
456208,477,presence,probe,treat_procedure_gene
456797,1066,virus,cell,disease_gene
456864,1133,tuberculosis,intracellular,disease_gene
458785,1334,gene family,specie,gene_species
458838,1387,envelope,coronavirus,gene_disease
459830,463,pneumonia,renal failure,disease_disease
459838,471,acute pneumonia,renal failure,disease_disease
459843,476,pneumonia,renal failure,disease_disease
459846,479,acute pneumonia,renal failure,disease_disease
459850,483,acute pneumonia,renal failure,disease_disease
459852,485,pneumonia,renal failure,disease_disease
460022,655,u,spring,disease_gene
460597,1230,respiratory tract infection,disease,disease_disease
460620,1253,viral respiratory tract infection,disease,disease_disease
461530,635,placebo,reduction,treat_procedure_treat_procedure
461851,956,plan,revised,disease_treat_procedure
463016,355,disease,toll,disease_gene
463189,528,bark,bronchitis,gene_disease
463192,531,bark,treatment,gene_treat_procedure
467974,1723,attachment,virus,treat_procedure_disease
467976,1725,attachment,virus,treat_procedure_disease
468335,2084,virus,presence,disease_treat_procedure
468370,2119,vaccinia virus,virus,disease_disease
468816,2565,infection,ovine parainfluenza virus 3,disease_disease
468996,2745,virus,keratinocytes,disease_gene
469080,2829,reduction,immunopathology,treat_procedure_disease
470715,1273,finding,adoptive transfer,symptom_treat_procedure
471925,13,treatment,band,treat_procedure_gene
474063,2151,disease,coronavirus,disease_disease
474736,607,infection,fixation,disease_treat_procedure
478780,1284,virus,detected,disease_treat_procedure
480808,1266,infection,illness,disease_symptom
480908,1366,virus,disease,disease_disease
480975,1433,pig,coughing,gene_symptom
482777,797,protein,16,gene_gene
482778,798,recombinant protein,16,gene_gene
482802,822,protein,condition,gene_disease
484198,351,coding sequence,cloning,gene_gene
485579,1732,inclusion,vector,gene_species
488959,396,noroviruses,intestinal disease,disease_disease
488961,398,noroviruses,disease,disease_disease
494095,1282,finding,u,symptom_disease
494436,1623,u,genome,disease_gene
497949,2493,virus,coronaviruses,disease_disease
497953,2497,virus,coronaviruses,disease_disease
498386,6,virus,virus,disease_disease
499656,1276,respiratory disease,coronavirus,disease_disease
499674,1294,disease,coronavirus,disease_disease
499988,1608,treatment,prophylaxis,treat_procedure_treat_procedure
499991,1611,treatment,prophylaxis,treat_procedure_treat_procedure
502009,1544,aseptic meningitis,brain stem encephalitis,disease_disease
502012,1547,meningitis,poliomyelitis,disease_disease
502014,1549,meningitis,brain stem encephalitis,disease_disease
502017,1552,aseptic meningitis,poliomyelitis,disease_disease
502766,380,virion,virus,gene_disease
502774,388,virion,virus,gene_disease
502804,418,virion,virus,gene_disease
504919,307,common cold,rhinorrhea,disease_symptom
506018,1406,procedure,simple,treat_procedure_gene
507772,815,administration,treatment,treat_procedure_treat_procedure
507778,821,nasal administration,treatment,treat_procedure_treat_procedure
509032,2075,fusion,endosome,treat_procedure_gene
510745,1571,syndrome,emerging infectious disease,disease_disease
510751,1577,syndrome,infectious disease,disease_disease
510773,1599,syndrome,disease,disease_disease
512017,1033,human parainfluenza virus type 1,paramyxoviridae,disease_disease
513036,2052,clone,exhausted,gene_symptom
514177,776,treatment,zidovudine,treat_procedure_drug
515997,2596,syndrome,pneumonia,disease_disease
516003,2602,syndrome,pneumonia,disease_disease
516009,2608,syndrome,pneumonia,disease_disease
516027,2626,syndrome,pneumonia,disease_disease
516690,594,viral disease,rabies virus,disease_disease
516698,602,disease,rabies virus,disease_disease
518241,2145,n,expression,treat_procedure_treat_procedure
520294,1217,rain,flooding,gene_treat_procedure
525885,766,impact,quality of life,gene_symptom
525889,770,impact,quality of life,gene_symptom
526643,1524,inhalation therapy,application,treat_procedure_treat_procedure
527037,104,pneumovirus,respiratory disease,disease_disease
527042,109,pneumovirus,respiratory disease,disease_disease
527048,115,pneumovirus,disease,disease_disease
527062,129,pneumovirus,disease,disease_disease
528093,1160,he,interstitial pneumonitis,disease_disease
528095,1162,he,pneumonitis,disease_disease
528106,1173,treatment,drug,treat_procedure_drug
528279,1346,erythema,alopecia,disease_disease
528591,1658,erythema,alopecia,disease_disease
528941,2008,erythema,alopecia,disease_disease
528985,2052,erythema,alopecia,disease_disease
529115,2182,erythema,alopecia,disease_disease
529417,229,syndrome,fever,disease_symptom
529433,245,syndrome,disease,disease_disease
529439,251,syndrome,fever,disease_symptom
529445,257,syndrome,fever,disease_symptom
529459,271,syndrome,respiratory disease,disease_disease
529480,292,pneumonia,pericarditis,disease_disease
529487,299,syndrome,fever,disease_symptom
529498,310,renal failure,dialysis,disease_treat_procedure
530104,916,infection,liver disease,disease_disease
534104,1695,secondary infection,influenza,disease_disease
534384,1975,disease,coronavirus,disease_disease
538914,1785,dish,dish,disease_disease
539132,2003,subclone,cell,gene_gene
539610,87,infection,vesicular stomatitis virus,disease_disease
540112,589,stimulation,influenza virus,treat_procedure_disease
541866,2343,drug,disease,drug_disease
542844,195,immunoglobulin therapy,disease,treat_procedure_disease
551786,635,aim,co-infections,gene_disease
552383,1232,co-infection,diarrhea,disease_symptom
555537,319,protein complex,change,gene_treat_procedure
555538,320,protein complex,change,gene_treat_procedure
556762,1544,application,presence,treat_procedure_treat_procedure
556784,1566,application,presence,treat_procedure_treat_procedure
556787,1569,application,presence,treat_procedure_treat_procedure
557882,2664,all,disease,gene_disease
559041,1154,virus,detected,disease_treat_procedure
559042,1155,respiratory virus,detected,disease_treat_procedure
560066,2179,cough,coughing,symptom_symptom
561673,302,removal,change,treat_procedure_treat_procedure
561679,308,removal,change,treat_procedure_treat_procedure
562555,1184,virus,virus,disease_disease
563312,152,drug,fluconazole,drug_drug
563323,163,drug,fluconazole,drug_drug
566069,97,she,infection,gene_disease
566696,724,treatment,infection,treat_procedure_disease
566730,758,virus,virus,disease_disease
567193,1221,virus,detected,disease_treat_procedure
569150,1755,treatment,bending,treat_procedure_disease
570189,159,step,extraction,gene_treat_procedure
570191,161,step,extraction,gene_treat_procedure
570204,174,step,extraction,gene_treat_procedure
571780,1750,monkeypox virus,variola virus,disease_disease
571781,1751,monkeypox virus,variola virus,disease_disease
571788,1758,monkeypox virus,variola virus,disease_disease
571796,1766,monkeypox virus,variola virus,disease_disease
572528,18,illness,influenza epidemic,symptom_disease
572530,20,illness,impact,symptom_gene
572531,21,illness,impact,symptom_gene
572532,22,illness,influenza epidemic,symptom_disease
578306,74,virus,type,disease_gene
578323,91,virus,type,disease_gene
579187,955,chronic infection,infection,disease_disease
579219,987,infection,infection,disease_disease
579303,1071,periodontitis,bone loss,disease_disease
579330,1098,administration,administration,treat_procedure_treat_procedure
579580,1348,intraperitoneal administration,pneumonia,treat_procedure_disease
579627,1395,administration,pneumonia,treat_procedure_disease
579779,1547,acute respiratory distress,protectin,disease_gene
581595,1465,infection,malaria,disease_disease
582935,386,disease,virus,disease_disease
582991,442,vaccination,virus,treat_procedure_disease
585479,1650,hepatitis,hepatitis virus,disease_disease
585485,1656,hepatitis,murine hepatitis virus,disease_disease
585593,1764,disease,immunopathology,disease_disease
585610,1781,disease,immunopathology,disease_disease
585614,1785,disease,immunopathology,disease_disease
585619,1790,disease,immunopathology,disease_disease
585639,1810,disease,immunopathology,disease_disease
588478,668,n,set,treat_procedure_gene
589782,1972,infection,mengovirus,disease_disease
592596,2322,u,chemotherapy,disease_treat_procedure
592643,2369,u,cytotoxic chemotherapy,disease_treat_procedure
593235,422,radiation,reovirus,treat_procedure_disease
593269,456,radiation,reovirus,treat_procedure_disease
595487,36,tank,tank,gene_gene
597697,506,isolation,impact,treat_procedure_gene
597974,783,virus,detected,disease_treat_procedure
598873,1682,rotavirus,detected,disease_treat_procedure
598914,1723,chicken parvovirus,detected,disease_treat_procedure
599127,1936,rotavirus,detected,disease_treat_procedure
599150,1959,virus,detected,disease_treat_procedure
599503,2312,expression,light,treat_procedure_gene
599943,309,supplementation,prevention,treat_procedure_treat_procedure
600886,1252,fetal infection,rubella virus,disease_disease
601054,1420,ortholog,homology,gene_gene
601074,1440,ortholog,homology,gene_gene
602378,2744,nucleic acid,extracted,gene_treat_procedure
604082,1433,treatment,alpha interferon,treat_procedure_gene
609871,50,demand,fever,treat_procedure_symptom
609879,58,fever,bone pain,symptom_symptom
609885,64,fever,headache,symptom_symptom
609929,108,illness,infection,symptom_disease
610023,202,release,pulmonary inflammation,treat_procedure_disease
610492,671,release,liver,treat_procedure_disease
610626,805,administration,lung,treat_procedure_disease
610726,905,stimulation,presence,treat_procedure_treat_procedure
611256,1435,administration,pulmonary inflammation,treat_procedure_disease
621485,973,coronavirus,disease,disease_disease
621488,976,coronavirus,respiratory disease,disease_disease
621494,982,coronavirus,disease,disease_disease
621496,984,coronavirus,infectious disease,disease_disease
621497,985,coronavirus,respiratory disease,disease_disease
621500,988,coronavirus,infectious disease,disease_disease
621920,1408,n,expression,treat_procedure_treat_procedure
623062,1122,virus,detected,disease_treat_procedure
624285,253,protein,end,gene_gene
627285,581,feline infectious peritonitis virus,feline coronavirus,disease_disease
627292,588,feline infectious peritonitis virus,coronavirus,disease_disease
627293,589,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627294,590,feline infectious peritonitis virus,coronavirus,disease_disease
627302,598,feline infectious peritonitis virus,coronaviruses,disease_disease
627311,607,feline infectious peritonitis virus,feline coronavirus,disease_disease
627321,617,feline infectious peritonitis virus,feline enteric coronavirus,disease_disease
627337,633,feline infectious peritonitis virus,coronaviruses,disease_disease
627341,637,feline infectious peritonitis virus,coronavirus,disease_disease
627354,650,feline infectious peritonitis virus,feline coronavirus,disease_disease
627355,651,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627359,655,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627362,658,feline infectious peritonitis virus,feline enteric coronavirus,disease_disease
627366,662,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627370,666,feline infectious peritonitis virus,feline enteric coronavirus,disease_disease
627372,668,feline infectious peritonitis virus,feline coronavirus,disease_disease
627375,671,feline infectious peritonitis virus,coronavirus,disease_disease
627379,675,feline infectious peritonitis virus,feline coronavirus,disease_disease
627380,676,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627384,680,feline infectious peritonitis virus,feline coronavirus,disease_disease
627400,696,feline infectious peritonitis virus,feline coronavirus,disease_disease
627407,703,feline infectious peritonitis virus,feline enteric coronavirus,disease_disease
627413,709,feline infectious peritonitis virus,enteric coronavirus,disease_disease
627417,713,feline infectious peritonitis virus,coronaviruses,disease_disease
627418,714,feline infectious peritonitis virus,coronavirus,disease_disease
627419,715,feline infectious peritonitis virus,coronavirus,disease_disease
627420,716,feline infectious peritonitis virus,coronaviruses,disease_disease
