,Unnamed: 0.1,subject,object,new_relation
320511,1181,illness,immobilization,symptom_treat_procedure
320513,1183,critical illness,immobilization,disease_treat_procedure
320522,1192,illness,hypercoagulable state,symptom_disease
321528,2198,infection,lymphocytopenia,disease_disease
321532,2202,direct infection,lymphocytopenia,disease_disease
325718,73,presence,consumption,treat_procedure_disease
325782,137,isolation,acute respiratory disease,treat_procedure_disease
325784,139,isolation,acute disease,treat_procedure_disease
325787,142,isolation,respiratory disease,treat_procedure_disease
325789,144,isolation,disease,treat_procedure_disease
326465,820,nervousness,infection,symptom_disease
328771,511,cough,detected,symptom_treat_procedure
333710,1935,chronic hepatitis,combination therapy,disease_treat_procedure
334382,604,disease,virus,disease_disease
335435,1657,consolidation,bronchiectasis,disease_disease
335443,1665,consolidation,bronchiectasis,disease_disease
335446,1668,consolidation,bronchiectasis,disease_disease
336664,202,intubation,increased work of breathing,treat_procedure_symptom
336704,242,endotracheal intubation,increased work of breathing,treat_procedure_symptom
339856,351,illness,coagulopathy,symptom_disease
339863,358,illness,coagulopathy,symptom_disease
340232,727,disease,end stage kidney disease,disease_disease
340261,756,he,pneumonia,disease_disease
340308,803,elevation,hemodialysis,treat_procedure_treat_procedure
340668,1163,peptide,pneumonia,gene_disease
340677,1172,peptide,pneumonia,gene_disease
340693,1188,peptide,pneumonia,gene_disease
342819,163,chloroplast,expression,gene_treat_procedure
343089,433,gene,monoclonal antibody,gene_drug
343104,448,gene,antibody,gene_gene
350846,1173,novirhabdoviruses,gene,disease_gene
351330,1657,gene,ephemeroviruses,gene_disease
351363,1690,ephemeroviruses,gene,disease_gene
355261,992,antibiotic therapy,periodontitis,treat_procedure_disease
355264,995,antibiotic therapy,severe periodontitis,treat_procedure_disease
355285,1016,antibiotic therapy,chronic periodontitis,treat_procedure_disease
357508,1260,enteral nutrition,tube,treat_procedure_gene
357512,1264,enteral nutrition,nasogastric tube,treat_procedure_treat_procedure
357542,1294,feeding tube,extubation,treat_procedure_treat_procedure
357644,1396,symptom,presence,symptom_treat_procedure
357669,1421,symptom,presence,symptom_treat_procedure
358369,243,fever,tenderness,symptom_symptom
359001,875,surgery,disease,treat_procedure_disease
359105,979,surgery,valvular disease,treat_procedure_disease
359115,989,surgery,degenerative disease,treat_procedure_disease
359928,712,pneumonia,adenovirus,disease_disease
360127,911,aim,presence,gene_treat_procedure
363170,714,air,presence,gene_treat_procedure
363175,719,air,tube,gene_gene
365767,603,norovirus,virus,disease_disease
366379,1215,norovirus,virus,disease_disease
367449,338,upper limb ischemia,arm,disease_gene
367456,345,limb ischemia,arm,disease_gene
368675,142,type,type,gene_gene
369616,306,thrombocytopenia,procedure,disease_treat_procedure
370668,1358,stabilization,detected,treat_procedure_treat_procedure
371993,90,infection,impact,disease_gene
373249,1346,enteral nutrition,formula,treat_procedure_treat_procedure
373414,1511,he,triage,disease_treat_procedure
377933,1251,finding,treatment,symptom_treat_procedure
378198,1516,induction,expression,treat_procedure_treat_procedure
380591,765,sex,hypertension,gene_disease
380606,780,sex,arterial hypertension,gene_disease
380770,944,best,detected,gene_treat_procedure
381741,624,division,end,treat_procedure_gene
381751,634,division,end,treat_procedure_gene
381755,638,division,end,treat_procedure_gene
381759,642,division,end,treat_procedure_gene
382833,586,finding,animal,symptom_species
387346,1237,virus,rabies,disease_disease
387502,1393,feline calicivirus,virus,disease_disease
387511,1402,calicivirus,virus,disease_disease
387915,1806,antibody,detected,gene_treat_procedure
387936,1827,antibody,serum,gene_gene
387957,1848,swine fever virus,bovine viral diarrhea virus,disease_disease
387964,1855,swine fever virus,hog cholera virus,disease_disease
387968,1859,swine fever virus,hog cholera virus,disease_disease
387971,1862,swine fever virus,bovine diarrhea virus,disease_disease
388789,452,virus,protein,disease_gene
389223,886,protein,infection,gene_disease
392097,1833,headache,fever,symptom_symptom
392099,1835,headache,cough,symptom_symptom
392101,1837,headache,sore throat,symptom_disease
392317,2053,protein,lymphopenia,gene_disease
392321,2057,protein,infection,gene_disease
392327,2063,protein,lymphopenia,gene_disease
392374,37,virus,ganglion,disease_disease
393314,977,disease,lung infection,disease_disease
393319,982,disease,lung infection,disease_disease
396890,997,rest,bed,gene_disease
397146,1253,disease,hantavirus pulmonary syndrome,disease_disease
397147,1254,carditis,syndrome,disease_disease
397151,1258,carditis,syndrome,disease_disease
398243,976,dialysis,peritoneal dialysis,treat_procedure_treat_procedure
398248,981,peritoneal dialysis,peritoneal dialysis,treat_procedure_treat_procedure
398250,983,dialysis,dialysis,treat_procedure_treat_procedure
398263,996,peritoneal dialysis,dialysis,treat_procedure_treat_procedure
398970,30,illness,fever,symptom_symptom
399028,88,scrub typhus,infectious disease,disease_disease
399043,103,scrub typhus,disease,disease_disease
399130,190,he,disease,disease_disease
399529,589,inoculation,pig,treat_procedure_gene
399625,685,hepatosplenomegaly,liver,symptom_disease
399631,691,plague,lymphadenitis,disease_disease
399632,692,plague,lymphadenitis,disease_disease
399634,694,bubonic plague,lymphadenitis,disease_disease
399689,749,nausea,anuria,symptom_disease
399894,203,detection,serum,treat_procedure_gene
400249,558,congenital infection,childbirth,disease_treat_procedure
400309,618,enteritis,abdominal pain,disease_symptom
400957,591,toll,end,gene_gene
401133,767,abdominal discomfort,coma,symptom_disease
401135,769,discomfort,coma,symptom_disease
402849,2483,expression,presence,treat_procedure_treat_procedure
406271,946,impact,cannulation,gene_treat_procedure
406275,950,cannulation,endotracheal intubation,treat_procedure_treat_procedure
406283,958,intravenous cannulation,endotracheal intubation,treat_procedure_treat_procedure
406294,969,intravenous cannulation,intubation,treat_procedure_treat_procedure
406296,971,cannulation,intubation,treat_procedure_treat_procedure
406297,972,impact,intravenous cannulation,gene_treat_procedure
407582,1038,expression,lung,treat_procedure_disease
408914,976,ce,me,disease_disease
416291,410,aim,fat,gene_gene
416309,428,aim,fat,gene_gene
417194,1313,fever,fever,symptom_symptom
418774,961,resection,aspiration,treat_procedure_treat_procedure
418812,999,resection,hole,treat_procedure_gene
418825,1012,resection,aspiration,treat_procedure_treat_procedure
418846,1033,resection,hole,treat_procedure_gene
421303,467,she,hypertension,gene_disease
424383,335,myoblasts,end,gene_gene
425809,234,disease,virus,disease_disease
426629,233,presence,finding,treat_procedure_symptom
426924,528,damage,specie,gene_species
427848,175,peripheral nerve damage,neuropathy,disease_disease
427988,315,damage,exercise,gene_treat_procedure
428571,898,myasthenia gravis,disease,disease_disease
429023,1350,vesicle,cleaved,gene_gene
429047,1374,endocytotic vesicle,cleaved,gene_gene
429058,1385,endocytotic vesicle,cleaved,gene_gene
429099,1426,vesicle,cleaved,gene_gene
429119,1446,endocytotic vesicle,cleaved,gene_gene
429124,1451,vesicle,cleaved,gene_gene
429278,26,cell,spindle cell,gene_gene
429301,49,cell,spindle cell,gene_gene
429302,50,round cell,spindle cell,gene_gene
429319,67,round cell,spindle cell,gene_gene
429321,69,cell,spindle cell,gene_gene
429371,119,round cell,spindle cell,gene_gene
429384,132,round cell,spindle cell,gene_gene
429401,149,cell,spindle cell,gene_gene
430519,495,change,diet,treat_procedure_treat_procedure
430561,537,neuropathy,discussion,disease_treat_procedure
430572,548,peripheral neuropathy,discussion,disease_treat_procedure
430811,787,myopathy,condition,disease_disease
431999,393,impact,muscle weakness,gene_disease
432083,477,myopathy,nutritional deficiency,disease_disease
432950,1344,dystrophin,protein,gene_gene
433541,1935,laryngospasm,dyspnea,disease_symptom
434428,804,condition,disorder,disease_disease
434502,878,condition,disorder,disease_disease
434659,1035,damage,denervation,gene_treat_procedure
435508,1884,impact,impact,gene_gene
438272,727,suction,intubation,treat_procedure_treat_procedure
440589,1301,obstructive disease,asthma,disease_disease
440591,1303,chronic obstructive pulmonary disease,asthma,disease_disease
440592,1304,chronic disease,asthma,disease_disease
440593,1305,disease,asthma,disease_disease
440595,1307,pulmonary disease,asthma,disease_disease
440596,1308,obstructive pulmonary disease,asthma,disease_disease
444090,3492,infection,induction,disease_treat_procedure
444194,3596,infection,induction,disease_treat_procedure
445224,593,change,fusion,treat_procedure_treat_procedure
445317,686,infection,light,disease_gene
446997,172,fish,held,gene_gene
447005,180,fish,fish,gene_gene
447042,217,isolation,fish,treat_procedure_gene
447071,246,virus,infectious,disease_disease
447100,275,virus,cytoplasm,disease_gene
447284,459,coronavirus,carp,disease_disease
448071,1246,virus,disease,disease_disease
448077,1252,virus,systemic disease,disease_disease
448105,1280,fish,virus,gene_disease
448118,1293,fish,latent virus,gene_disease
448705,207,virus,disease,disease_disease
448983,485,iridovirus,disease,disease_disease
448986,488,virus,bar,disease_gene
449000,502,virus,large,disease_gene
449393,895,coding sequence,expression,gene_treat_procedure
450451,250,polycystic ovary syndrome,hypertension,disease_disease
450460,259,polycystic ovary syndrome,hypertension,disease_disease
450498,297,delivery,fever,treat_procedure_symptom
450542,341,cough,pneumonia,symptom_disease
450569,368,cough,pneumonia,symptom_disease
451180,979,bird,infectious,treat_procedure_disease
451207,1006,bird,infectious,treat_procedure_disease
451238,1037,recruitment,colony,disease_gene
451244,1043,recruitment,colony,disease_gene
451521,1320,map,condition,gene_disease
455071,24,cough,shortness of breath,symptom_symptom
455078,31,headache,shortness of breath,symptom_symptom
455089,42,fatigue,shortness of breath,symptom_symptom
455275,228,cell,cell,gene_gene
455344,297,cell,cell,gene_gene
456973,50,diabetes mellitus,hypertension,disease_disease
456992,69,diabetes mellitus,cerebrovascular accident,disease_disease
457248,325,disease,coronavirus,disease_disease
460960,1208,syndrome,respiratory disease,disease_disease
461016,1264,syndrome,disease,disease_disease
461180,1428,f,construction,disease_treat_procedure
463404,1787,stabilization,expression,treat_procedure_treat_procedure
465190,1494,reduction,damage,treat_procedure_gene
465331,1635,discussion,held,treat_procedure_gene
466619,941,cryptosporidiosis,chronic diarrhea,disease_disease
466621,943,cryptosporidiosis,diarrhea,disease_symptom
466624,946,cryptosporidiosis,chronic diarrhea,disease_disease
466625,947,cryptosporidiosis,diarrhea,disease_symptom
466628,950,cryptosporidiosis,chronic diarrhea,disease_disease
466634,956,cryptosporidiosis,diarrhea,disease_symptom
466636,958,cryptosporidiosis,diarrhea,disease_symptom
466640,962,cryptosporidiosis,chronic diarrhea,disease_disease
466641,963,cryptosporidiosis,diarrhea,disease_symptom
467095,1417,reduction,diarrhea,treat_procedure_symptom
469437,331,he,same,disease_disease
470466,480,demand,hit,treat_procedure_disease
474655,1473,virus,detected,disease_treat_procedure
477083,1205,abortion,delivery,treat_procedure_treat_procedure
477089,1211,infection,abortion,disease_treat_procedure
477171,1293,fever,conjunctivitis,symptom_disease
477250,1372,fever,conjunctivitis,symptom_disease
477320,1442,presence,genome,treat_procedure_gene
481380,921,infection,herpes simplex virus,disease_disease
481661,1202,herpes simplex virus,cytomegalovirus,disease_disease
481663,1204,herpes simplex virus,human cytomegalovirus,disease_disease
481664,1205,herpes simplex virus,cytomegalovirus,disease_disease
481667,1208,herpes simplex virus,human cytomegalovirus,disease_disease
482105,1646,dysfunction,damage,disease_gene
483900,68,virus,detected,disease_treat_procedure
486894,274,inclusion,inclusion,gene_gene
487441,821,inclusion,step,gene_gene
491702,1726,multiple sclerosis,demyelinating disease,disease_disease
491755,1779,recruitment,step,disease_gene
492133,2157,sepsis,condition,disease_disease
492436,2460,cryptococcosis,disease,disease_disease
492842,324,tactile allodynia,hyperalgesia,symptom_symptom
492843,325,tactile allodynia,thermal hyperalgesia,symptom_symptom
495047,828,forward primer,reverse primer,gene_gene
